id,province,city,area,street,name
6385,四川省,凉山彝族自治州,冕宁县       ,回坪乡,回坪乡
6386,四川省,凉山彝族自治州,冕宁县       ,哈哈乡,哈哈乡
6387,四川省,凉山彝族自治州,冕宁县       ,森荣乡,森荣乡
6388,四川省,凉山彝族自治州,冕宁县       ,林里乡,林里乡
6389,四川省,凉山彝族自治州,冕宁县       ,铁厂乡,铁厂乡
6390,四川省,凉山彝族自治州,冕宁县       ,河里乡,河里乡
6391,四川省,凉山彝族自治州,冕宁县       ,冶勒乡,冶勒乡
6392,四川省,凉山彝族自治州,冕宁县       ,拖乌乡,拖乌乡
6393,四川省,凉山彝族自治州,冕宁县       ,曹古乡,曹古乡
6394,四川省,凉山彝族自治州,冕宁县       ,先锋乡,先锋乡
6395,四川省,凉山彝族自治州,冕宁县       ,金林乡,金林乡
6396,四川省,凉山彝族自治州,冕宁县       ,腊窝乡,腊窝乡
6397,四川省,凉山彝族自治州,冕宁县       ,联合乡,联合乡
6398,四川省,凉山彝族自治州,冕宁县       ,麦地沟乡,麦地沟乡
6399,四川省,凉山彝族自治州,冕宁县       ,南河乡,南河乡
6400,四川省,凉山彝族自治州,冕宁县       ,青纳乡,青纳乡
6401,四川省,凉山彝族自治州,冕宁县       ,和爱藏族乡,和爱藏族乡
6402,四川省,凉山彝族自治州,冕宁县       ,棉沙湾乡,棉沙湾乡
6403,四川省,凉山彝族自治州,冕宁县       ,马头乡,马头乡
6404,四川省,凉山彝族自治州,冕宁县       ,窝堡乡,窝堡乡
6405,四川省,凉山彝族自治州,冕宁县       ,新兴乡,新兴乡
6406,四川省,凉山彝族自治州,冕宁县       ,健美乡,健美乡
6407,四川省,凉山彝族自治州,越西县       ,,越西县
6408,四川省,凉山彝族自治州,越西县       ,越城镇,越城镇
6409,四川省,凉山彝族自治州,越西县       ,中所镇,中所镇
6410,四川省,凉山彝族自治州,越西县       ,新民镇,新民镇
6411,四川省,凉山彝族自治州,越西县       ,乃托镇,乃托镇
6412,四川省,凉山彝族自治州,越西县       ,普雄镇,普雄镇
6413,四川省,凉山彝族自治州,越西县       ,大瑞镇,大瑞镇
6414,四川省,凉山彝族自治州,越西县       ,竹阿觉镇,竹阿觉镇
6415,四川省,凉山彝族自治州,越西县       ,书古镇,书古镇
6416,四川省,凉山彝族自治州,越西县       ,依洛地坝镇,依洛地坝镇
6417,四川省,凉山彝族自治州,越西县       ,南箐镇,南箐镇
6418,四川省,凉山彝族自治州,越西县       ,新乡乡,新乡乡
6419,四川省,凉山彝族自治州,越西县       ,马拖乡,马拖乡
6420,四川省,凉山彝族自治州,越西县       ,丁山乡,丁山乡
6421,四川省,凉山彝族自治州,越西县       ,大花乡,大花乡
6422,四川省,凉山彝族自治州,越西县       ,河东乡,河东乡
6423,四川省,凉山彝族自治州,越西县       ,西山乡,西山乡
6424,四川省,凉山彝族自治州,越西县       ,板桥乡,板桥乡
6425,四川省,凉山彝族自治州,越西县       ,瓦岩乡,瓦岩乡
6426,四川省,凉山彝族自治州,越西县       ,大屯乡,大屯乡
6427,四川省,凉山彝族自治州,越西县       ,保安藏族乡,保安藏族乡
6428,四川省,凉山彝族自治州,越西县       ,白果乡,白果乡
6429,四川省,凉山彝族自治州,越西县       ,梅花乡,梅花乡
6430,四川省,凉山彝族自治州,越西县       ,拉普乡,拉普乡
6431,四川省,凉山彝族自治州,越西县       ,铁西乡,铁西乡
6432,四川省,凉山彝族自治州,越西县       ,尔觉乡,尔觉乡
6433,四川省,凉山彝族自治州,越西县       ,四甘普乡,四甘普乡
6434,四川省,凉山彝族自治州,越西县       ,贡莫乡,贡莫乡
6435,四川省,凉山彝族自治州,越西县       ,拉白乡,拉白乡
6436,四川省,凉山彝族自治州,越西县       ,乐青地乡,乐青地乡
6437,四川省,凉山彝族自治州,越西县       ,德吉乡,德吉乡
6438,四川省,凉山彝族自治州,越西县       ,尔赛乡,尔赛乡
6439,四川省,凉山彝族自治州,越西县       ,保石乡,保石乡
6440,四川省,凉山彝族自治州,越西县       ,五里箐乡,五里箐乡
6441,四川省,凉山彝族自治州,越西县       ,瓦普莫乡,瓦普莫乡
6442,四川省,凉山彝族自治州,越西县       ,申果乡,申果乡
6443,四川省,凉山彝族自治州,越西县       ,瓦曲觉乡,瓦曲觉乡
6444,四川省,凉山彝族自治州,越西县       ,申普乡,申普乡
6445,四川省,凉山彝族自治州,越西县       ,拉吉乡,拉吉乡
6446,四川省,凉山彝族自治州,甘洛县       ,,甘洛县
6447,四川省,凉山彝族自治州,甘洛县       ,新市坝镇,新市坝镇
6448,四川省,凉山彝族自治州,甘洛县       ,田坝镇,田坝镇
6449,四川省,凉山彝族自治州,甘洛县       ,海棠镇,海棠镇
6450,四川省,凉山彝族自治州,甘洛县       ,吉米镇,吉米镇
6451,四川省,凉山彝族自治州,甘洛县       ,斯觉镇,斯觉镇
6452,四川省,凉山彝族自治州,甘洛县       ,普昌镇,普昌镇
6453,四川省,凉山彝族自治州,甘洛县       ,玉田镇,玉田镇
6454,四川省,凉山彝族自治州,甘洛县       ,前进乡,前进乡
6455,四川省,凉山彝族自治州,甘洛县       ,胜利乡,胜利乡
6456,四川省,凉山彝族自治州,甘洛县       ,新茶乡,新茶乡
6457,四川省,凉山彝族自治州,甘洛县       ,两河乡,两河乡
6458,四川省,凉山彝族自治州,甘洛县       ,里克乡,里克乡
6459,四川省,凉山彝族自治州,甘洛县       ,尼尔觉乡,尼尔觉乡
6460,四川省,凉山彝族自治州,甘洛县       ,拉莫乡,拉莫乡
6461,四川省,凉山彝族自治州,甘洛县       ,波波乡,波波乡
6462,四川省,凉山彝族自治州,甘洛县       ,阿嘎乡,阿嘎乡
6463,四川省,凉山彝族自治州,甘洛县       ,阿尔乡,阿尔乡
6464,四川省,凉山彝族自治州,甘洛县       ,石海乡,石海乡
6465,四川省,凉山彝族自治州,甘洛县       ,团结乡,团结乡
6466,四川省,凉山彝族自治州,甘洛县       ,嘎日乡,嘎日乡
6467,四川省,凉山彝族自治州,甘洛县       ,则拉乡,则拉乡
6468,四川省,凉山彝族自治州,甘洛县       ,坪坝乡,坪坝乡
6469,四川省,凉山彝族自治州,甘洛县       ,蓼坪乡,蓼坪乡
6470,四川省,凉山彝族自治州,甘洛县       ,阿兹觉乡,阿兹觉乡
6471,四川省,凉山彝族自治州,甘洛县       ,乌史大桥乡,乌史大桥乡
6472,四川省,凉山彝族自治州,甘洛县       ,黑马乡,黑马乡
6473,四川省,凉山彝族自治州,甘洛县       ,沙岱乡,沙岱乡
6474,四川省,凉山彝族自治州,甘洛县       ,苏雄乡,苏雄乡
6475,四川省,凉山彝族自治州,美姑县       ,,美姑县
6476,四川省,凉山彝族自治州,美姑县       ,巴普镇,巴普镇
6477,四川省,凉山彝族自治州,美姑县       ,觉洛乡,觉洛乡
6478,四川省,凉山彝族自治州,美姑县       ,井叶特西乡,井叶特西乡
6479,四川省,凉山彝族自治州,美姑县       ,合姑洛乡,合姑洛乡
6480,四川省,凉山彝族自治州,美姑县       ,巴古乡,巴古乡
6481,四川省,凉山彝族自治州,美姑县       ,农作乡,农作乡
6482,四川省,凉山彝族自治州,美姑县       ,佐戈依达乡,佐戈依达乡
6483,四川省,凉山彝族自治州,美姑县       ,子威乡,子威乡
6484,四川省,凉山彝族自治州,美姑县       ,依洛拉达乡,依洛拉达乡
6485,四川省,凉山彝族自治州,美姑县       ,典补乡,典补乡
6486,四川省,凉山彝族自治州,美姑县       ,哈洛乡,哈洛乡
6487,四川省,凉山彝族自治州,美姑县       ,牛牛坝乡,牛牛坝乡
6488,四川省,凉山彝族自治州,美姑县       ,尔合乡,尔合乡
6489,四川省,凉山彝族自治州,美姑县       ,竹库乡,竹库乡
6490,四川省,凉山彝族自治州,美姑县       ,候古莫乡,候古莫乡
6491,四川省,凉山彝族自治州,美姑县       ,候播乃拖乡,候播乃拖乡
6492,四川省,凉山彝族自治州,美姑县       ,采红乡,采红乡
6493,四川省,凉山彝族自治州,美姑县       ,苏洛乡,苏洛乡
6494,四川省,凉山彝族自治州,美姑县       ,九口乡,九口乡
6495,四川省,凉山彝族自治州,美姑县       ,洛俄依甘乡,洛俄依甘乡
6496,四川省,凉山彝族自治州,美姑县       ,拉木阿觉乡,拉木阿觉乡
6497,四川省,凉山彝族自治州,美姑县       ,洛莫依达乡,洛莫依达乡
6498,四川省,凉山彝族自治州,美姑县       ,柳洪乡,柳洪乡
6499,四川省,凉山彝族自治州,美姑县       ,乐约乡,乐约乡
6500,四川省,凉山彝族自治州,美姑县       ,尔其乡,尔其乡
6501,四川省,凉山彝族自治州,美姑县       ,瓦古乡,瓦古乡
6502,四川省,凉山彝族自治州,美姑县       ,峨曲古乡,峨曲古乡
6503,四川省,凉山彝族自治州,美姑县       ,炳途乡,炳途乡
6504,四川省,凉山彝族自治州,美姑县       ,拖木乡,拖木乡
6505,四川省,凉山彝族自治州,美姑县       ,尼哈乡,尼哈乡
6506,四川省,凉山彝族自治州,美姑县       ,龙门乡,龙门乡
6507,四川省,凉山彝族自治州,美姑县       ,依果觉乡,依果觉乡
6508,四川省,凉山彝族自治州,美姑县       ,洒库乡,洒库乡
6509,四川省,凉山彝族自治州,美姑县       ,瓦西乡,瓦西乡
6510,四川省,凉山彝族自治州,美姑县       ,树窝乡,树窝乡
6511,四川省,凉山彝族自治州,美姑县       ,龙窝乡,龙窝乡
6512,四川省,凉山彝族自治州,雷波县       ,,雷波县
6513,四川省,凉山彝族自治州,雷波县       ,锦城镇,锦城镇
6514,四川省,凉山彝族自治州,雷波县       ,西宁镇,西宁镇
6515,四川省,凉山彝族自治州,雷波县       ,汶水镇,汶水镇
6516,四川省,凉山彝族自治州,雷波县       ,黄琅镇,黄琅镇
6517,四川省,凉山彝族自治州,雷波县       ,金沙镇,金沙镇
6518,四川省,凉山彝族自治州,雷波县       ,海湾乡,海湾乡
6519,四川省,凉山彝族自治州,雷波县       ,杉树堡乡,杉树堡乡
6520,四川省,凉山彝族自治州,雷波县       ,箐口乡,箐口乡
6521,四川省,凉山彝族自治州,雷波县       ,帕哈乡,帕哈乡
6522,四川省,凉山彝族自治州,雷波县       ,永盛乡,永盛乡
6523,四川省,凉山彝族自治州,雷波县       ,溪洛米乡,溪洛米乡
6524,四川省,凉山彝族自治州,雷波县       ,顺河乡,顺河乡
6525,四川省,凉山彝族自治州,雷波县       ,渡口乡,渡口乡
6526,四川省,凉山彝族自治州,雷波县       ,回龙场乡,回龙场乡
6527,四川省,凉山彝族自治州,雷波县       ,马湖乡,马湖乡
6528,四川省,凉山彝族自治州,雷波县       ,中田乡,中田乡
6529,四川省,凉山彝族自治州,雷波县       ,谷米乡,谷米乡
6530,四川省,凉山彝族自治州,雷波县       ,柑子乡,柑子乡
6531,四川省,凉山彝族自治州,雷波县       ,双河口乡,双河口乡
6532,四川省,凉山彝族自治州,雷波县       ,罗山溪乡,罗山溪乡
6533,四川省,凉山彝族自治州,雷波县       ,桂花乡,桂花乡
6534,四川省,凉山彝族自治州,雷波县       ,烂坝子乡,烂坝子乡
6535,四川省,凉山彝族自治州,雷波县       ,沙沱乡,沙沱乡
6536,四川省,凉山彝族自治州,雷波县       ,山棱岗乡,山棱岗乡
6537,四川省,凉山彝族自治州,雷波县       ,长河乡,长河乡
6538,四川省,凉山彝族自治州,雷波县       ,谷堆乡,谷堆乡
6539,四川省,凉山彝族自治州,雷波县       ,八寨乡,八寨乡
6540,四川省,凉山彝族自治州,雷波县       ,拉咪乡,拉咪乡
6541,四川省,凉山彝族自治州,雷波县       ,松树乡,松树乡
6542,四川省,凉山彝族自治州,雷波县       ,曲依乡,曲依乡
6543,四川省,凉山彝族自治州,雷波县       ,千万贯乡,千万贯乡
6544,四川省,凉山彝族自治州,雷波县       ,五官乡,五官乡
6545,四川省,凉山彝族自治州,雷波县       ,上田坝乡,上田坝乡
6546,四川省,凉山彝族自治州,雷波县       ,大坪子乡,大坪子乡
6547,四川省,凉山彝族自治州,雷波县       ,簸箕梁子乡,簸箕梁子乡
6548,四川省,凉山彝族自治州,雷波县       ,小沟乡,小沟乡
6549,四川省,凉山彝族自治州,雷波县       ,莫红乡,莫红乡
6550,四川省,凉山彝族自治州,雷波县       ,克觉乡,克觉乡
6551,四川省,凉山彝族自治州,雷波县       ,坪头乡,坪头乡
6552,四川省,凉山彝族自治州,雷波县       ,雷池乡,雷池乡
6553,四川省,凉山彝族自治州,雷波县       ,巴姑乡,巴姑乡
6554,四川省,凉山彝族自治州,雷波县       ,咪姑乡,咪姑乡
6555,四川省,凉山彝族自治州,雷波县       ,一车乡,一车乡
6556,四川省,凉山彝族自治州,雷波县       ,斯古溪乡,斯古溪乡
6557,四川省,凉山彝族自治州,雷波县       ,卡哈洛乡,卡哈洛乡
6558,四川省,凉山彝族自治州,雷波县       ,元宝山乡,元宝山乡
6559,四川省,凉山彝族自治州,雷波县       ,大岩洞乡,大岩洞乡
6560,四川省,凉山彝族自治州,雷波县       ,岩脚乡,岩脚乡
6561,贵州省,,,,贵州省
6562,贵州省,贵阳市,,,贵阳市
6563,贵州省,贵阳市,南明区       ,,南明区
6564,贵州省,贵阳市,南明区       ,后巢乡,后巢乡
6565,贵州省,贵阳市,南明区       ,云关乡,云关乡
6566,贵州省,贵阳市,南明区       ,小碧布依族苗族乡,小碧布依族苗族乡
6567,贵州省,贵阳市,南明区       ,永乐乡,永乐乡
6568,贵州省,贵阳市,南明区       ,新华社区服务中心,新华社区服务中心
6569,贵州省,贵阳市,南明区       ,西湖社区服务中心,西湖社区服务中心
6570,贵州省,贵阳市,南明区       ,水口寺社区服务中心,水口寺社区服务中心
6571,贵州省,贵阳市,南明区       ,大南社区服务中心,大南社区服务中心
6572,贵州省,贵阳市,南明区       ,中南社区服务中心,中南社区服务中心
6573,贵州省,贵阳市,南明区       ,市府社区服务中心,市府社区服务中心
6574,贵州省,贵阳市,南明区       ,河滨社区服务中心,河滨社区服务中心
6575,贵州省,贵阳市,南明区       ,遵义社区服务中心,遵义社区服务中心
6576,贵州省,贵阳市,南明区       ,兴关社区服务中心,兴关社区服务中心
6577,贵州省,贵阳市,南明区       ,沙冲社区服务中心,沙冲社区服务中心
6578,贵州省,贵阳市,南明区       ,沙南社区服务中心,沙南社区服务中心
6579,贵州省,贵阳市,南明区       ,太慈社区服务中心,太慈社区服务中心
6580,贵州省,贵阳市,南明区       ,湘雅社区服务中心,湘雅社区服务中心
6581,贵州省,贵阳市,南明区       ,油榨社区服务中心,油榨社区服务中心
6582,贵州省,贵阳市,南明区       ,中曹司社区服务中心,中曹司社区服务中心
6583,贵州省,贵阳市,南明区       ,二戈寨社区服务中心,二戈寨社区服务中心
6584,贵州省,贵阳市,南明区       ,见龙社区服务中心,见龙社区服务中心
6585,贵州省,贵阳市,南明区       ,龙洞社区服务中心,龙洞社区服务中心
6586,贵州省,贵阳市,南明区       ,花果园社区服务中心,花果园社区服务中心
6587,贵州省,贵阳市,云岩区       ,,云岩区
6588,贵州省,贵阳市,云岩区       ,黔灵镇,黔灵镇
6589,贵州省,贵阳市,云岩区       ,中华社区服务中心,中华社区服务中心
6590,贵州省,贵阳市,云岩区       ,中环社区服务中心,中环社区服务中心
6591,贵州省,贵阳市,云岩区       ,中东社区服务中心,中东社区服务中心
6592,贵州省,贵阳市,云岩区       ,东山社区服务中心,东山社区服务中心
6593,贵州省,贵阳市,云岩区       ,延中社区服务中心,延中社区服务中心
6594,贵州省,贵阳市,云岩区       ,市西社区服务中心,市西社区服务中心
6595,贵州省,贵阳市,云岩区       ,威清社区服务中心,威清社区服务中心
6596,贵州省,贵阳市,云岩区       ,普陀社区服务中心,普陀社区服务中心
6597,贵州省,贵阳市,云岩区       ,北京路社区服务中心,北京路社区服务中心
6598,贵州省,贵阳市,云岩区       ,栖霞社区服务中心,栖霞社区服务中心
6599,贵州省,贵阳市,云岩区       ,黔东社区服务中心,黔东社区服务中心
6600,贵州省,贵阳市,云岩区       ,宅吉社区服务中心,宅吉社区服务中心
6601,贵州省,贵阳市,云岩区       ,省府社区服务中心,省府社区服务中心
6602,贵州省,贵阳市,云岩区       ,金狮社区服务中心,金狮社区服务中心
6603,贵州省,贵阳市,云岩区       ,中天社区服务中心,中天社区服务中心
6604,贵州省,贵阳市,云岩区       ,贵乌社区服务中心,贵乌社区服务中心
6605,贵州省,贵阳市,云岩区       ,头桥社区服务中心,头桥社区服务中心
6606,贵州省,贵阳市,云岩区       ,金龙社区服务中心,金龙社区服务中心
6607,贵州省,贵阳市,云岩区       ,圣泉社区服务中心,圣泉社区服务中心
6608,贵州省,贵阳市,云岩区       ,三桥社区服务中心,三桥社区服务中心
6609,贵州省,贵阳市,云岩区       ,金关社区服务中心,金关社区服务中心
6610,贵州省,贵阳市,云岩区       ,蔡关社区服务中心,蔡关社区服务中心
6611,贵州省,贵阳市,云岩区       ,荷塘社区服务中心,荷塘社区服务中心
6612,贵州省,贵阳市,云岩区       ,普天社区服务中心,普天社区服务中心
6613,贵州省,贵阳市,云岩区       ,金鸭社区服务中心,金鸭社区服务中心
6614,贵州省,贵阳市,云岩区       ,金惠社区服务中心,金惠社区服务中心
6615,贵州省,贵阳市,云岩区       ,水东社区服务中心,水东社区服务中心
6616,贵州省,贵阳市,花溪区       ,,花溪区
6617,贵州省,贵阳市,花溪区       ,青岩镇,青岩镇
6618,贵州省,贵阳市,花溪区       ,石板镇,石板镇
6619,贵州省,贵阳市,花溪区       ,党武镇,党武镇
6620,贵州省,贵阳市,花溪区       ,麦坪镇,麦坪镇
6621,贵州省,贵阳市,花溪区       ,燕楼镇,燕楼镇
6622,贵州省,贵阳市,花溪区       ,孟关苗族布依族乡,孟关苗族布依族乡
6623,贵州省,贵阳市,花溪区       ,湖潮苗族布依族乡,湖潮苗族布依族乡
6624,贵州省,贵阳市,花溪区       ,久安乡,久安乡
6625,贵州省,贵阳市,花溪区       ,高坡苗族乡,高坡苗族乡
6626,贵州省,贵阳市,花溪区       ,黔陶布依族苗族乡,黔陶布依族苗族乡
6627,贵州省,贵阳市,花溪区       ,马铃布依族苗族乡,马铃布依族苗族乡
6628,贵州省,贵阳市,花溪区       ,羊艾农场,羊艾农场
6629,贵州省,贵阳市,花溪区       ,阳光社区服务中心,阳光社区服务中心
6630,贵州省,贵阳市,花溪区       ,贵筑社区服务中心,贵筑社区服务中心
6631,贵州省,贵阳市,花溪区       ,溪北社区服务中心,溪北社区服务中心
6632,贵州省,贵阳市,花溪区       ,清溪社区服务中心,清溪社区服务中心
6633,贵州省,贵阳市,花溪区       ,明珠社区服务中心,明珠社区服务中心
6634,贵州省,贵阳市,花溪区       ,兴隆社区服务中心,兴隆社区服务中心
6635,贵州省,贵阳市,花溪区       ,瑞华社区服务中心,瑞华社区服务中心
6636,贵州省,贵阳市,花溪区       ,清浦社区服务中心,清浦社区服务中心
6637,贵州省,贵阳市,花溪区       ,黔江社区服务中心,黔江社区服务中心
6638,贵州省,贵阳市,花溪区       ,平桥社区服务中心,平桥社区服务中心
6639,贵州省,贵阳市,花溪区       ,航天社区服务中心,航天社区服务中心
6640,贵州省,贵阳市,花溪区       ,航空社区服务中心,航空社区服务中心
6641,贵州省,贵阳市,花溪区       ,金欣社区服务中心,金欣社区服务中心
6642,贵州省,贵阳市,花溪区       ,黄河社区服务中心,黄河社区服务中心
6643,贵州省,贵阳市,花溪区       ,三江社区服务中心,三江社区服务中心
6644,贵州省,贵阳市,花溪区       ,小孟社区服务中心,小孟社区服务中心
6645,贵州省,贵阳市,花溪区       ,金竹社区服务中心,金竹社区服务中心
6646,贵州省,贵阳市,花溪区       ,花孟社区服务中心,花孟社区服务中心
6647,贵州省,贵阳市,乌当区       ,,乌当区
6648,贵州省,贵阳市,乌当区       ,东风镇,东风镇
6649,贵州省,贵阳市,乌当区       ,水田镇,水田镇
6650,贵州省,贵阳市,乌当区       ,羊昌镇,羊昌镇
6651,贵州省,贵阳市,乌当区       ,下坝镇,下坝镇
6652,贵州省,贵阳市,乌当区       ,新场镇,新场镇
6653,贵州省,贵阳市,乌当区       ,百宜镇,百宜镇
6654,贵州省,贵阳市,乌当区       ,新堡布依族乡,新堡布依族乡
6655,贵州省,贵阳市,乌当区       ,偏坡布依族乡,偏坡布依族乡
6656,贵州省,贵阳市,乌当区       ,顺新社区服务中心,顺新社区服务中心
6657,贵州省,贵阳市,乌当区       ,新天社区服务中心,新天社区服务中心
6658,贵州省,贵阳市,乌当区       ,创新社区服务中心,创新社区服务中心
6659,贵州省,贵阳市,乌当区       ,振新社区服务中心,振新社区服务中心
6660,贵州省,贵阳市,乌当区       ,高新社区服务中心,高新社区服务中心
6661,贵州省,贵阳市,白云区       ,,白云区
6662,贵州省,贵阳市,白云区       ,艳山红镇,艳山红镇
6663,贵州省,贵阳市,白云区       ,麦架镇,麦架镇
6664,贵州省,贵阳市,白云区       ,沙文镇,沙文镇
6665,贵州省,贵阳市,白云区       ,都拉布依族乡,都拉布依族乡
6666,贵州省,贵阳市,白云区       ,牛场布依族乡,牛场布依族乡
6667,贵州省,贵阳市,白云区       ,红云社区服务中心,红云社区服务中心
6668,贵州省,贵阳市,白云区       ,大山洞社区服务中心,大山洞社区服务中心
6669,贵州省,贵阳市,白云区       ,艳山红社区服务中心,艳山红社区服务中心
6670,贵州省,贵阳市,白云区       ,铝兴社区服务中心,铝兴社区服务中心
6671,贵州省,贵阳市,白云区       ,白沙关社区服务中心,白沙关社区服务中心
6672,贵州省,贵阳市,白云区       ,都新社区服务中心,都新社区服务中心
6673,贵州省,贵阳市,白云区       ,贵阳市白云区泉湖社区服务中心,贵阳市白云区泉湖社区服务中心
6674,贵州省,贵阳市,观山湖区      ,,观山湖区
6675,贵州省,贵阳市,观山湖区      ,金华镇,金华镇
6676,贵州省,贵阳市,观山湖区      ,朱昌镇,朱昌镇
6677,贵州省,贵阳市,观山湖区      ,百花湖镇,百花湖镇
6678,贵州省,贵阳市,观山湖区      ,世纪城社区服务中心,世纪城社区服务中心
6679,贵州省,贵阳市,观山湖区      ,金源社区服务中心,金源社区服务中心
6680,贵州省,贵阳市,观山湖区      ,逸景社区服务中心,逸景社区服务中心
6681,贵州省,贵阳市,观山湖区      ,碧海社区服务中心,碧海社区服务中心
6682,贵州省,贵阳市,观山湖区      ,金麦社区服务中心,金麦社区服务中心
6683,贵州省,贵阳市,观山湖区      ,新世界社区服务中心,新世界社区服务中心
6684,贵州省,贵阳市,观山湖区      ,金华园社区服务中心,金华园社区服务中心
6685,贵州省,贵阳市,观山湖区      ,金岭社区服务中心,金岭社区服务中心
6686,贵州省,贵阳市,观山湖区      ,会展社区服务中心,会展社区服务中心
6687,贵州省,贵阳市,观山湖区      ,观山社区服务中心,观山社区服务中心
6688,贵州省,贵阳市,开阳县       ,,开阳县
6689,贵州省,贵阳市,开阳县       ,城关镇,城关镇
6690,贵州省,贵阳市,开阳县       ,双流镇,双流镇
6691,贵州省,贵阳市,开阳县       ,金中镇,金中镇
6692,贵州省,贵阳市,开阳县       ,冯三镇,冯三镇
6693,贵州省,贵阳市,开阳县       ,楠木渡镇,楠木渡镇
6694,贵州省,贵阳市,开阳县       ,龙岗镇,龙岗镇
6695,贵州省,贵阳市,开阳县       ,永温镇,永温镇
6696,贵州省,贵阳市,开阳县       ,花梨镇,花梨镇
6697,贵州省,贵阳市,开阳县       ,南龙乡,南龙乡
6698,贵州省,贵阳市,开阳县       ,宅吉乡,宅吉乡
6699,贵州省,贵阳市,开阳县       ,龙水乡,龙水乡
6700,贵州省,贵阳市,开阳县       ,米坪乡,米坪乡
6701,贵州省,贵阳市,开阳县       ,禾丰布依族苗族乡,禾丰布依族苗族乡
6702,贵州省,贵阳市,开阳县       ,南江布依族苗族乡,南江布依族苗族乡
6703,贵州省,贵阳市,开阳县       ,高寨苗族布依族乡,高寨苗族布依族乡
6704,贵州省,贵阳市,开阳县       ,毛云乡,毛云乡
6705,贵州省,贵阳市,开阳县       ,紫兴社区服务中心,紫兴社区服务中心
6706,贵州省,贵阳市,开阳县       ,南山社区服务中心,南山社区服务中心
6707,贵州省,贵阳市,息烽县       ,,息烽县
6708,贵州省,贵阳市,息烽县       ,永靖镇,永靖镇
6709,贵州省,贵阳市,息烽县       ,温泉镇,温泉镇
6710,贵州省,贵阳市,息烽县       ,九庄镇,九庄镇
6711,贵州省,贵阳市,息烽县       ,小寨坝镇,小寨坝镇
6712,贵州省,贵阳市,息烽县       ,西山镇,西山镇
6713,贵州省,贵阳市,息烽县       ,养龙司镇,养龙司镇
6714,贵州省,贵阳市,息烽县       ,石硐镇,石硐镇
6715,贵州省,贵阳市,息烽县       ,鹿窝镇,鹿窝镇
6716,贵州省,贵阳市,息烽县       ,流长镇,流长镇
6717,贵州省,贵阳市,息烽县       ,青山苗族乡,青山苗族乡
6718,贵州省,贵阳市,息烽县       ,新华社区服务中心,新华社区服务中心
6719,贵州省,贵阳市,修文县       ,,修文县
6720,贵州省,贵阳市,修文县       ,龙场镇,龙场镇
6721,贵州省,贵阳市,修文县       ,扎佐镇,扎佐镇
6722,贵州省,贵阳市,修文县       ,久长镇,久长镇
6723,贵州省,贵阳市,修文县       ,六广镇,六广镇
6724,贵州省,贵阳市,修文县       ,六屯镇,六屯镇
6725,贵州省,贵阳市,修文县       ,洒坪镇,洒坪镇
6726,贵州省,贵阳市,修文县       ,六桶镇,六桶镇
6727,贵州省,贵阳市,修文县       ,谷堡镇,谷堡镇
6728,贵州省,贵阳市,修文县       ,小箐镇,小箐镇
6729,贵州省,贵阳市,修文县       ,大石布依族乡,大石布依族乡
6730,贵州省,贵阳市,修文县       ,龙岗社区服务中心,龙岗社区服务中心
6731,贵州省,贵阳市,修文县       ,珍珠河社区服务中心,珍珠河社区服务中心
6732,贵州省,贵阳市,清镇市       ,,清镇市
6733,贵州省,贵阳市,清镇市       ,红枫湖镇,红枫湖镇
6734,贵州省,贵阳市,清镇市       ,站街镇,站街镇
6735,贵州省,贵阳市,清镇市       ,卫城镇,卫城镇
6736,贵州省,贵阳市,清镇市       ,新店镇,新店镇
6737,贵州省,贵阳市,清镇市       ,暗流镇,暗流镇
6738,贵州省,贵阳市,清镇市       ,犁倭镇,犁倭镇
6739,贵州省,贵阳市,清镇市       ,麦格苗族布依族乡,麦格苗族布依族乡
6740,贵州省,贵阳市,清镇市       ,王庄布依族苗族乡,王庄布依族苗族乡
6741,贵州省,贵阳市,清镇市       ,流长苗族乡,流长苗族乡
6742,贵州省,贵阳市,清镇市       ,新岭社区服务中心,新岭社区服务中心
6743,贵州省,贵阳市,清镇市       ,红塔社区服务中心,红塔社区服务中心
6744,贵州省,贵阳市,清镇市       ,巢凤社区服务中心,巢凤社区服务中心
6745,贵州省,贵阳市,清镇市       ,百花社区服务中心,百花社区服务中心
6746,贵州省,贵阳市,清镇市       ,红新社区服务中心,红新社区服务中心
6747,贵州省,六盘水市,,,六盘水市
6748,贵州省,六盘水市,钟山区       ,,钟山区
6749,贵州省,六盘水市,钟山区       ,大河镇,大河镇
6750,贵州省,六盘水市,钟山区       ,汪家寨镇,汪家寨镇
6751,贵州省,六盘水市,钟山区       ,大湾镇,大湾镇
6752,贵州省,六盘水市,钟山区       ,建设路社区服务中心,建设路社区服务中心
6753,贵州省,六盘水市,钟山区       ,黄土坡社区服务中心,黄土坡社区服务中心
6754,贵州省,六盘水市,钟山区       ,红岩社区服务中心,红岩社区服务中心
6755,贵州省,六盘水市,钟山区       ,荷泉社区服务中心,荷泉社区服务中心
6756,贵州省,六盘水市,钟山区       ,荷城社区服务中心,荷城社区服务中心
6757,贵州省,六盘水市,钟山区       ,杉树林社区服务中心,杉树林社区服务中心
6758,贵州省,六盘水市,钟山区       ,杨柳社区服务中心,杨柳社区服务中心
6759,贵州省,六盘水市,钟山区       ,场坝社区服务中心,场坝社区服务中心
